Uni_samp,SiteName,WBID,IR_WBID,Latitude,Longitude,Mod_Ecoregion,Date,Year,Month,Season,Habitat_Type,SAMPLEID,PCID,Cycle,Taxa_Richness,Modified_HBI,EPT_perc,EPT_Taxa,Dom_2_Taxa,Shannon_Weaver,Taxa_Richness_Score,Mod_HBI_Score,EPT_perc_Score,EPT_Taxa_Score,Dom2_Taxa_Score,Shannon_Weaver_Score,Score,Percent_Reference,Task
33361 Riffle,"Bear Creek: E 0110 Road, Kaw Tribe",OK621210-00-0200M,OK621210000200_00,36.8537222,-96.88425,Flint Hills,7/12/2005,2005,7,Summer,Riffle,33361,OK621210-00-0200M_1,1,9,5.82,0.133333333,3,0.66,1.671813858,2,6,2,0,0,2,12.66,0.486923077,Blue Thumb
30724 Vegetation,Bear Creek: Miller Ranch,OK520620-01-0120C,OK520620010120_00,35.68744444,-98.6105,Central Great Plains,7/29/2004,2004,7,Summer,Vegetation,30724,OK520620-01-0120C_1,1,14,6.392307692,0.6,6,0.584615385,1.872887543,6,6,6,6,0,2,26.58461538,1.0,Blue Thumb
32207 Vegetation,Bear Creek: Miller Ranch,OK520620-01-0120C,OK520620010120_00,35.68744444,-98.6105,Central Great Plains,1/19/2005,2005,1,Winter,Vegetation,32207,OK520620-01-0120C_1,1,13,5.734513274,0.135135135,2,0.513274336,2.004036997,6,6,2,0,0,2,16.51327434,0.750603379,Blue Thumb
33380 Vegetation,Bear Creek: Miller Ranch,OK520620-01-0120C,OK520620010120_00,35.68744444,-98.6105,Central Great Plains,7/21/2005,2005,7,Summer,Vegetation,33380,OK520620-01-0120C_1,1,19,6.362068966,0.298245614,5,0.568965517,2.169678955,6,6,4,6,0,2,24.56896552,1.0,Blue Thumb
35112 Vegetation,Bear Creek: Miller Ranch,OK520620-01-0120C,OK520620010120_00,35.68744444,-98.6105,Central Great Plains,1/18/2006,2006,1,Winter,Vegetation,35112,OK520620-01-0120C_2,2,10,6.046808511,0.008547009,2,0.923404255,1.032237923,6,6,0,0,0,0,12.92340426,0.587427466,Blue Thumb
35760 Vegetation,Bear Creek: Miller Ranch,OK520620-01-0120C,OK520620010120_00,35.68744444,-98.6105,Central Great Plains,7/19/2006,2006,7,Summer,Vegetation,35760,OK520620-01-0120C_2,2,13,7.0,0.386363636,4,0.568181818,1.965712329,6,4,6,4,0,2,22.56818182,0.940340909,Blue Thumb
64766 Riffle,Beaty Creek,OK121600-05-0160A,OK121600050160_00,36.35007,-94.783425,Ozark Highlands,2/4/2021,2021,2,Winter,Riffle,64766,OK121600-05-0160A_5,5,12,5.44173913,0.184210526,6,0.843478261,0.992263804,2,4,2,0,0,0,8.843478261,0.294782609,Blue Thumb
26835 Riffle,Beaty Creek: Curry Cabin,OK121600-05-0160P,OK121600050160_00,36.41122222,-94.62563889,Ozark Highlands,1/8/2003,2003,1,Winter,Riffle,26835,OK121600-05-0160P_1,1,16,5.094339623,0.632653061,6,0.443396226,2.231055545,4,4,6,0,0,2,16.44339623,0.548113208,Blue Thumb
57598 Riffle,Beaver Creek: N 4370 Rd,OK220200-04-0060C,OK220200040060_00,35.112204,-95.243565,Arkansas Valley,9/13/2016,2016,9,Summer,Riffle,57598,OK220200-04-0060C_4,4,15,5.80952381,0.148760331,4,0.412698413,2.273216372,6,4,2,0,0,2,14.41269841,0.554334554,Blue Thumb
58707 Riffle,Beaver Creek: N 4370 Rd,OK220200-04-0060C,OK220200040060_00,35.112204,-95.243565,Arkansas Valley,9/11/2017,2017,9,Summer,Riffle,58707,OK220200-04-0060C_4,4,12,4.903448276,0.305882353,4,0.606896552,1.802289744,4,6,6,0,0,2,18.60689655,0.715649867,Blue Thumb
58886 Riffle,Beaver Creek: N 4370 Rd,OK220200-04-0060C,OK220200040060_00,35.112204,-95.243565,Arkansas Valley,3/15/2018,2018,3,Winter,Riffle,58886,OK220200-04-0060C_4,4,14,5.82295082,0.152542373,3,0.483606557,2.113562906,6,6,2,0,0,2,16.48360656,0.633984868,Blue Thumb
60620 Riffle,Beaver Creek: N 4370 Rd,OK220200-04-0060C,OK220200040060_00,35.112204,-95.243565,Arkansas Valley,9/15/2018,2018,9,Summer,Riffle,60620,OK220200-04-0060C_4,4,16,6.067164179,0.304347826,7,0.611940299,1.851782619,6,4,6,6,0,2,24.6119403,0.946613088,Blue Thumb
62372 Riffle,Beaver Creek: N 4370 Rd,OK220200-04-0060C,OK220200040060_00,35.112204,-95.243565,Arkansas Valley,9/5/2019,2019,9,Summer,Riffle,62372,OK220200-04-0060C_4,4,18,4.151327434,0.495238095,8,0.274336283,2.536068993,6,6,6,6,4,4,28.27433628,1.0,Blue Thumb
49565 Riffle,Big Cabin Creek: E 90 Road,OK121600-06-0300R,OK121600060300_10,36.888106,-95.169349,Central Irregular Plains,2/11/2012,2012,2,Winter,Riffle,49565,OK121600-06-0300R_3,3,10,5.823076923,0.038461538,2,0.838461538,1.228520731,4,6,0,0,0,0,10.83846154,0.451602564,Blue Thumb
30723 Riffle,Big Spring Trib of Bitter Creek: Big Spring Picnic Area,OK620910-02-0170T,OK620910020370_00,35.93325,-98.44216667,Central Great Plains,7/29/2004,2004,7,Summer,Riffle,30723,OK620910-02-0170T_1,1,10,6.8,0.014285714,1,0.714285714,1.566941111,4,2,0,0,0,2,8.714285714,0.335164835,Blue Thumb
32206 Riffle,Big Spring Trib of Bitter Creek: Big Spring Picnic Area,OK620910-02-0170T,OK620910020370_00,35.93325,-98.44216667,Central Great Plains,1/19/2005,2005,1,Winter,Riffle,32206,OK620910-02-0170T_1,1,13,6.677165354,0.196850394,2,0.551181102,1.804552875,6,4,2,0,0,2,14.5511811,0.661417323,Blue Thumb
33379 Riffle,Big Spring Trib of Bitter Creek: Big Spring Picnic Area,OK620910-02-0170T,OK620910020370_00,35.93325,-98.44216667,Central Great Plains,7/21/2005,2005,7,Summer,Riffle,33379,OK620910-02-0170T_1,1,12,6.571428571,0.05,2,0.571428571,1.913523415,4,4,0,0,0,2,10.57142857,0.406593407,Blue Thumb
35111 Riffle,Big Spring Trib of Bitter Creek: Big Spring Picnic Area,OK620910-02-0170T,OK620910020370_00,35.93325,-98.44216667,Central Great Plains,1/18/2006,2006,1,Winter,Riffle,35111,OK620910-02-0170T_2,2,8,7.019607843,0.137254902,2,0.735294118,1.457042385,2,4,2,0,0,0,8.735294118,0.397058824,Blue Thumb
35761 Riffle,Big Spring Trib of Bitter Creek: Big Spring Picnic Area,OK620910-02-0170T,OK620910020370_00,35.93325,-98.44216667,Central Great Plains,7/19/2006,2006,7,Summer,Riffle,35761,OK620910-02-0170T_2,2,12,6.78313253,0.180722892,2,0.638554217,1.7247513,4,2,2,0,0,2,10.63855422,0.409175162,Blue Thumb
57625 Riffle,Bird Creek: Rustic Lounge,OK121300-02-0010B,OK121300020010_10,36.293267,-95.960829,Central Irregular Plains,2/10/2017,2017,2,Winter,Riffle,57625,OK121300-02-0010B_4,4,20,5.2875,0.15,7,0.358333333,2.496250475,6,6,2,6,2,2,22.35833333,0.931597222,Blue Thumb
58653 Riffle,Bird Creek: Rustic Lounge,OK121300-02-0010B,OK121300020010_10,36.293267,-95.960829,Central Irregular Plains,7/28/2017,2017,7,Summer,Riffle,58653,OK121300-02-0010B_4,4,16,4.82300885,0.2,4,0.646017699,1.876961855,6,6,2,0,0,2,16.6460177,0.64023145,Blue Thumb
48461 Riffle,Bird Creek: Walnut St.,OK620910-04-0020C,OK620910040020_00,35.887277,-97.416415,Central Great Plains,3/14/2011,2011,3,Winter,Riffle,48461,OK620910-04-0020C_3,3,10,6.511278195,0.0,0,0.729323308,1.505024869,4,4,0,0,0,2,10.72932331,0.487696514,Blue Thumb
61464 Vegetation,Bishop Creek Tributary: Basket 12,OK520610-01-0181M,OK520610010181_00,35.20769,-97.41724,Central Great Plains,1/31/2019,2019,1,Winter,Vegetation,61464,OK520610-01-0181M_4,4,13,6.777777778,0.232323232,2,0.434343434,2.213543622,6,4,4,0,0,2,16.43434343,0.747015611,Blue Thumb
62757 Vegetation,Bishop Creek Tributary: Basket 12,OK520610-01-0181M,OK520610010181_00,35.20769,-97.41724,Central Great Plains,1/14/2020,2020,1,Winter,Vegetation,62757,OK520610-01-0181M_4,4,13,7.817307692,0.038461538,1,0.519230769,1.966001647,6,4,0,0,0,2,12.51923077,0.569055944,Blue Thumb
28836 Riffle,Bishop Creek: Constitution & Hwy 9,OK520610-01-0180D,OK520610010180_00,35.18047222,-97.43127778,Central Great Plains,2/7/2003,2003,2,Winter,Riffle,28836,OK520610-01-0180D_1,1,5,9.601449275,0.0,0,0.934782609,0.513753399,0,2,0,0,0,0,2.934782609,0.133399209,Blue Thumb
29062 Riffle,Bishop Creek: Constitution & Hwy 9,OK520610-01-0180D,OK520610010180_00,35.18047222,-97.43127778,Central Great Plains,7/1/2003,2003,7,Summer,Riffle,29062,OK520610-01-0180D_1,1,9,6.920353982,0.0,0,0.699115044,1.444121517,2,2,0,0,0,0,4.699115044,0.180735194,Blue Thumb
35124 Riffle,Bishop Creek: Constitution & Hwy 9,OK520610-01-0180D,OK520610010180_00,35.18047222,-97.43127778,Central Great Plains,1/23/2006,2006,1,Winter,Riffle,35124,OK520610-01-0180D_2,2,12,6.881818182,0.0,0,0.672727273,1.684744655,6,4,0,0,0,2,12.67272727,0.576033058,Blue Thumb
35753 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,7/14/2006,2006,7,Summer,Riffle,35753,OK520610-01-0180P_2,2,8,7.536423841,0.0,0,0.913907285,0.719131426,2,2,0,0,0,0,4.913907285,0.188996434,Blue Thumb
36890 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,2/2/2007,2007,2,Winter,Riffle,36890,OK520610-01-0180P_2,2,9,6.4,0.0,0,0.64,1.679085294,4,4,0,0,0,2,10.64,0.483636364,Blue Thumb
44255 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,9/1/2009,2009,9,Summer,Riffle,44255,OK520610-01-0180P_2,2,16,7.238095238,0.08,2,0.561904762,1.977587984,6,2,0,0,0,2,10.56190476,0.406227106,Blue Thumb
45504 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,1/18/2010,2010,1,Winter,Riffle,45504,OK520610-01-0180P_2,2,15,6.070422535,0.172661871,2,0.556338028,1.94906536,6,6,2,0,0,2,16.55633803,0.752560819,Blue Thumb
48389 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,1/23/2011,2011,1,Winter,Riffle,48389,OK520610-01-0180P_3,3,14,7.47826087,0.01754386,2,0.539130435,1.969377877,6,4,0,0,0,2,12.53913043,0.569960474,Blue Thumb
50904 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,3/8/2013,2013,3,Winter,Riffle,50904,OK520610-01-0180P_3,3,8,6.58,0.033333333,1,0.74,1.383405863,2,4,0,0,0,0,6.74,0.306363636,Blue Thumb
51669 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,8/27/2013,2013,8,Summer,Riffle,51669,OK520610-01-0180P_3,3,10,7.379310345,0.014492754,2,0.806896552,1.14091033,4,2,0,0,0,0,6.806896552,0.261803714,Blue Thumb
52794 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,1/30/2014,2014,1,Winter,Riffle,52794,OK520610-01-0180P_3,3,10,6.427350427,0.017094017,1,0.863247863,0.98546651,4,4,0,0,0,0,8.863247863,0.402874903,Blue Thumb
54905 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,3/2/2015,2015,3,Winter,Riffle,54905,OK520610-01-0180P_3,3,8,7.554794521,0.047945205,1,0.808219178,1.203693795,2,4,0,0,0,0,6.808219178,0.309464508,Blue Thumb
55834 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,9/8/2015,2015,9,Summer,Riffle,55834,OK520610-01-0180P_3,3,10,5.728070175,0.108108108,2,0.622807018,1.675607621,4,4,2,0,0,2,12.62280702,0.485492578,Blue Thumb
56324 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,2/1/2016,2016,2,Winter,Riffle,56324,OK520610-01-0180P_4,4,7,6.205607477,0.028037383,2,0.91588785,0.627749101,2,6,0,0,0,0,8.91588785,0.40526763,Blue Thumb
56747 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,8/15/2016,2016,8,Summer,Riffle,56747,OK520610-01-0180P_4,4,9,6.417808219,0.132743363,3,0.767123288,1.412416014,2,4,2,0,0,0,8.767123288,0.33719705,Blue Thumb
57606 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,2/1/2017,2017,2,Winter,Riffle,57606,OK520610-01-0180P_4,4,11,5.825,0.306306306,3,0.35,2.190084249,6,6,6,4,2,2,24.35,1.0,Blue Thumb
58700 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,9/11/2017,2017,9,Summer,Riffle,58700,OK520610-01-0180P_4,4,13,6.090163934,0.13,2,0.56557377,1.861540319,6,4,2,0,0,2,14.56557377,0.560214376,Blue Thumb
58824 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,2/1/2018,2018,2,Winter,Riffle,58824,OK520610-01-0180P_4,4,11,5.969924812,0.143939394,2,0.77443609,1.297293816,6,6,2,0,0,0,14.77443609,0.671565277,Blue Thumb
60639 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,7/18/2018,2018,7,Summer,Riffle,60639,OK520610-01-0180P_4,4,13,5.240310078,0.356321839,3,0.527131783,1.866514534,6,6,6,0,0,2,20.52713178,0.789505069,Blue Thumb
61460 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,1/31/2019,2019,1,Winter,Riffle,61460,OK520610-01-0180P_4,4,10,5.323529412,0.223529412,3,0.588235294,1.787979382,4,6,4,4,0,2,20.58823529,0.935828877,Blue Thumb
62341 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,7/30/2019,2019,7,Summer,Riffle,62341,OK520610-01-0180P_4,4,14,5.302325581,0.375,4,0.519379845,1.979139973,6,6,6,0,0,2,20.51937984,0.789206917,Blue Thumb
62760 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,1/15/2020,2020,1,Winter,Riffle,62760,OK520610-01-0180P_4,4,12,5.917808219,0.050359712,3,0.856164384,0.907529693,6,6,0,4,0,0,16.85616438,0.76618929,Blue Thumb
64805 Riffle,Bishop Creek: Constitution Street,OK520610-01-0180P,OK520610010180_00,35.18957778,-97.42893333,Central Great Plains,3/5/2021,2021,3,Winter,Riffle,64805,OK520610-01-0180P_5,5,10,6.23364486,0.057142857,3,0.747663551,1.310753105,4,6,0,4,0,0,14.74766355,0.670348343,Blue Thumb
50905 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,3/8/2013,2013,3,Winter,Riffle,50905,OK520610-01-0180W_3,3,10,8.658119658,0.0,0,0.717948718,1.418088834,4,2,0,0,0,0,6.717948718,0.305361305,Blue Thumb
51670 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,8/27/2013,2013,8,Summer,Riffle,51670,OK520610-01-0180W_3,3,12,7.013793103,0.186206897,3,0.765517241,1.295820272,4,2,2,0,0,0,8.765517241,0.337135279,Blue Thumb
52785 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,1/18/2014,2014,1,Winter,Riffle,52785,OK520610-01-0180W_3,3,11,7.217391304,0.115384615,1,0.582608696,1.874057832,6,4,2,0,0,2,14.5826087,0.66284585,Blue Thumb
53911 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,8/21/2014,2014,8,Summer,Riffle,53911,OK520610-01-0180W_3,3,12,5.556603774,0.505494505,2,0.58490566,1.837431261,4,4,6,0,0,2,16.58490566,0.637880987,Blue Thumb
54845 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,1/16/2015,2015,1,Winter,Riffle,54845,OK520610-01-0180W_3,3,11,6.435114504,0.046153846,2,0.801526718,1.159818011,6,4,0,0,0,0,10.80152672,0.490978487,Blue Thumb
55737 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,8/7/2015,2015,8,Summer,Riffle,55737,OK520610-01-0180W_3,3,10,5.547297297,0.538461538,1,0.763513514,1.390584644,4,4,6,0,0,0,14.76351351,0.567827443,Blue Thumb
56723 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,8/1/2016,2016,8,Summer,Riffle,56723,OK520610-01-0180W_4,4,9,5.12745098,0.673469388,3,0.754901961,1.318014903,2,6,6,0,0,0,14.75490196,0.567496229,Blue Thumb
57653 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,3/6/2017,2017,3,Winter,Riffle,57653,OK520610-01-0180W_4,4,10,6.196428571,0.107142857,2,0.776785714,1.242299375,4,6,2,0,0,0,12.77678571,0.580762987,Blue Thumb
58633 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,6/23/2017,2017,6,Summer,Riffle,58633,OK520610-01-0180W_4,4,20,7.016666667,0.084033613,2,0.525,2.262999834,6,2,0,0,0,2,10.525,0.404807692,Blue Thumb
58839 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,2/8/2018,2018,2,Winter,Riffle,58839,OK520610-01-0180W_4,4,5,6.14159292,0.0,0,0.96460177,0.395406076,0,6,0,0,0,0,6.96460177,0.316572808,Blue Thumb
60640 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,7/19/2018,2018,7,Summer,Riffle,60640,OK520610-01-0180W_4,4,9,5.37704918,0.615384615,2,0.573770492,1.675120214,2,6,6,0,0,2,16.57377049,0.637452711,Blue Thumb
61456 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,1/28/2019,2019,1,Winter,Riffle,61456,OK520610-01-0180W_4,4,9,5.632075472,0.396039604,1,0.698113208,1.552782012,4,6,6,0,0,2,18.69811321,0.849914237,Blue Thumb
62758 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,1/14/2020,2020,1,Winter,Riffle,62758,OK520610-01-0180W_4,4,8,6.008474576,0.025641026,2,0.940677966,0.445665101,2,6,0,0,0,0,8.940677966,0.406394453,Blue Thumb
63572 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,8/12/2020,2020,8,Summer,Riffle,63572,OK520610-01-0180W_4,4,11,6.930434783,0.113043478,3,0.773913043,1.505745448,4,2,2,0,0,2,10.77391304,0.414381271,Blue Thumb
64753 Riffle,Bishop Creek: Eastwoods Park,OK520610-01-0180W,OK520610010180_00,35.21316,-97.43333,Central Great Plains,1/23/2021,2021,1,Winter,Riffle,64753,OK520610-01-0180W_5,5,6,6.136363636,0.015151515,1,0.946969697,0.504250667,2,6,0,0,0,0,8.946969697,0.406680441,Blue Thumb
49144 Riffle,Bishop Creek: Lindsey Street,OK520610-01-0180R,OK520610010180_00,35.203752,-97.435824,Central Great Plains,7/26/2011,2011,7,Summer,Riffle,49144,OK520610-01-0180R_3,3,6,8.087301587,0.0,0,0.888888889,0.798018213,0,2,0,0,0,0,2.888888889,0.111111111,Blue Thumb
45502 Riffle,Bixby Creek: Riverview,OK120420-01-0015P,OK120420010010_00,35.932747,-95.876903,Central Irregular Plains,1/15/2010,2010,1,Winter,Riffle,45502,OK120420-01-0015P_2,2,12,6.695652174,0.0,0,0.652173913,1.8116464,4,4,0,0,0,2,10.65217391,0.44384058,Blue Thumb
48219 Vegetation,Bixby Creek: Riverview,OK120420-01-0015P,OK120420010010_00,35.932747,-95.876903,Central Irregular Plains,6/14/2010,2010,6,Summer,Vegetation,48219,OK120420-01-0015P_2,2,17,7.330508475,0.13559322,3,0.406779661,2.307944037,6,4,2,0,0,2,14.40677966,0.55410691,Blue Thumb
58880 Riffle,Black Bear Creek: Railroad Yard,OK621200-03-0010F,OK621200030010_00,36.342272,-96.80223,Central Great Plains,3/13/2018,2018,3,Winter,Riffle,58880,OK621200-03-0010F_4,4,9,6.818965517,0.0,0,0.870689655,1.204689775,4,4,0,0,0,0,8.870689655,0.403213166,Blue Thumb
61502 Riffle,Black Bear Creek: Railroad Yard,OK621200-03-0010F,OK621200030010_00,36.342272,-96.80223,Central Great Plains,3/6/2019,2019,3,Winter,Riffle,61502,OK621200-03-0010F_4,4,13,6.172072072,0.046728972,3,0.774774775,1.262304384,6,6,0,4,0,0,16.77477477,0.762489762,Blue Thumb
62378 Riffle,Black Bear Creek: Railroad Yard,OK621200-03-0010F,OK621200030010_00,36.342272,-96.80223,Central Great Plains,9/7/2019,2019,9,Summer,Riffle,62378,OK621200-03-0010F_4,4,10,6.949152542,0.028846154,2,0.762711864,1.279194833,4,2,0,0,0,0,6.762711864,0.260104302,Blue Thumb
63556 Riffle,Black Bear Creek: Railroad Yard,OK621200-03-0010F,OK621200030010_00,36.342272,-96.80223,Central Great Plains,9/15/2020,2020,9,Summer,Riffle,63556,OK621200-03-0010F_4,4,14,6.452991453,0.083333333,4,0.692307692,1.698851524,6,4,0,0,0,2,12.69230769,0.48816568,Blue Thumb
35147 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,2/6/2006,2006,2,Winter,Riffle,35147,OK220100-02-0040D_2,2,26,4.865384615,0.242718447,7,0.365384615,2.596102973,6,6,4,0,2,4,20.36538462,0.783284024,Blue Thumb
36932 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,3/14/2007,2007,3,Winter,Riffle,36932,OK220100-02-0040D_2,2,16,4.707964602,0.398230088,9,0.584070796,1.882450354,4,6,6,4,0,2,22.5840708,0.868618108,Blue Thumb
39047 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,8/29/2007,2007,8,Summer,Riffle,39047,OK220100-02-0040D_2,2,15,4.509090909,0.602040816,6,0.490909091,2.123949789,4,6,6,0,0,2,18.49090909,0.66038961,Blue Thumb
42712 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,1/20/2009,2009,1,Winter,Riffle,42712,OK220100-02-0040D_2,2,20,4.818181818,0.388349515,10,0.487603306,2.330161622,6,6,6,6,0,2,26.48760331,1.0,Blue Thumb
44237 Vegetation,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,8/4/2009,2009,8,Summer,Vegetation,44237,OK220100-02-0040D_2,2,15,7.581196581,0.111111111,4,0.478632479,2.200459654,6,2,2,0,0,2,12.47863248,0.479947403,Blue Thumb
48238 Vegetation,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,7/20/2010,2010,7,Summer,Vegetation,48238,OK220100-02-0040D_2,2,13,7.242857143,0.028571429,2,0.5,2.102422731,6,2,0,0,0,2,10.5,0.403846154,Blue Thumb
48445 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,3/9/2011,2011,3,Winter,Riffle,48445,OK220100-02-0040D_3,3,19,5.386792453,0.320754717,9,0.462264151,2.346996547,6,6,6,4,0,2,24.46226415,0.940856313,Blue Thumb
51894 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,9/9/2013,2013,9,Summer,Riffle,51894,OK220100-02-0040D_3,3,17,5.123076923,0.327272727,7,0.4,2.191710377,6,6,6,2,2,2,22.4,0.8,Blue Thumb
53650 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,2/19/2014,2014,2,Winter,Riffle,53650,OK220100-02-0040D_3,3,20,4.614035088,0.416666667,11,0.5,2.233522032,6,6,6,6,0,2,26.5,1.0,Blue Thumb
54210 Riffle,Black Fork of Poteau River: CR D1513,OK220100-02-0040D,OK220100020040_00,34.8245166,-94.62565,Ouachita Mountains,8/25/2014,2014,8,Summer,Riffle,54210,OK220100-02-0040D_3,3,16,5.203875969,0.180327869,8,0.480620155,2.208094905,4,6,2,4,0,2,18.48062016,0.660022148,Blue Thumb
